lon,lat,price,finished_squarefeet,year_built,date,address,city,state,zip,acres,num_dwellings,class,condition,total_squarefeet,bedrooms,full_baths,half_baths,month,address_city
-123.2543,44.59912,150000,0,NA,2015-06-02T00:00:00Z,576 NW MIRADOR PL,CORVALLIS,OR,97330,0.19,0,"NA",0,0,0,0,0,6,"576 NW MIRADOR PL, CORVALLIS, OR"
-123.261,44.56586,310000,0,1947,2015-06-02T00:00:00Z,215 NW 4TH ST,CORVALLIS,OR,97330,0.12,0,Commercial,AV,2375,0,0,0,6,"215 NW 4TH ST, CORVALLIS, OR"
-123.2581,44.59748,248650,1284,1976,2015-06-02T00:00:00Z,3014 NW MAXINE CIR,CORVALLIS,OR,97330-3722,0.29,1,Dwelling,G,1752,3,1,1,6,"3014 NW MAXINE CIR, CORVALLIS, OR"
-123.2779,44.58246,225000,1637,1958,2015-06-01T00:00:00Z,1530 NW 23RD ST,CORVALLIS,OR,97330-2408,0.25,1,Dwelling,AV,1637,3,1,0,6,"1530 NW 23RD ST, CORVALLIS, OR"
-123.2678,44.58132,250000,1164,1961,2015-06-01T00:00:00Z,1475 NW 14TH ST,CORVALLIS,OR,97330-4669,0.2,1,Dwelling,G,1644,3,1,1,6,"1475 NW 14TH ST, CORVALLIS, OR"
-123.2966,44.57624,462500,2038,1953,2015-06-01T00:00:00Z,920 NW WESTWOOD PL,CORVALLIS,OR,97330-2319,0.87,1,Dwelling,AV,2662,3,1,1,6,"920 NW WESTWOOD PL, CORVALLIS, OR"
-123.2966,44.57624,462500,0,NA,2015-06-01T00:00:00Z,920 NW WESTWOOD PL,CORVALLIS,OR,97330-2319,0.14,0,"NA",0,0,0,0,0,6,"920 NW WESTWOOD PL, CORVALLIS, OR"
-123.2802,44.58504,207759,2000,1958,2015-06-01T00:00:00Z,2445 NW ARTHUR AVE,CORVALLIS,OR,97330-1933,0.21,1,Dwelling,AV,2462,5,2,0,6,"2445 NW ARTHUR AVE, CORVALLIS, OR"
-123.3015,44.59891,525000,3072,1998,2015-06-01T00:00:00Z,3220 NW BUTTERCUP DR,CORVALLIS,OR,97330,0.26,1,Dwelling,AV,3886,4,2,1,6,"3220 NW BUTTERCUP DR, CORVALLIS, OR"
-123.268,44.59119,186000,1166,1975,2015-06-01T00:00:00Z,1412 NW GREEN PL,CORVALLIS,OR,97330,0.13,1,Dwelling,G,1562,2,2,0,6,"1412 NW GREEN PL, CORVALLIS, OR"
-123.2593,44.52846,279000,1756,2006,2015-06-01T00:00:00Z,900 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2174,3,2,1,6,"900 SE BAYSHORE CIR, CORVALLIS, OR"
-123.3028,44.59204,482500,2890,1992,2015-05-29T00:00:00Z,4735 NW JEANICE PL,CORVALLIS,OR,97330,0.23,1,Dwelling,G,3310,4,2,1,5,"4735 NW JEANICE PL, CORVALLIS, OR"
-123.2801,44.57831,160000,1998,1943,2015-05-29T00:00:00Z,1141 NW 26TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,F,1998,5,2,0,5,"1141 NW 26TH ST, CORVALLIS, OR"
-123.2923,44.54801,300000,1824,1942,2015-05-29T00:00:00Z,3740 SW COUNTRY CLUB DR,CORVALLIS,OR,97333,0.35,1,Dwelling,AV,3378,3,2,0,5,"3740 SW COUNTRY CLUB DR, CORVALLIS, OR"
-123.264,44.58895,236000,1627,1960,2015-05-29T00:00:00Z,1111 NW CIRCLE BLVD,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,1627,4,2,0,5,"1111 NW CIRCLE BLVD, CORVALLIS, OR"
-123.2683,44.57019,236000,944,1910,2015-05-29T00:00:00Z,429 NW 12TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,G,1344,3,1,0,5,"429 NW 12TH ST, CORVALLIS, OR"
-123.295,44.59907,305000,1686,1989,2015-05-29T00:00:00Z,3264 NW TWINBERRY ST,CORVALLIS,OR,97330,0.19,1,Dwelling,AV,2172,3,2,0,5,"3264 NW TWINBERRY ST, CORVALLIS, OR"
-123.2924,44.57764,365000,2246,1959,2015-05-29T00:00:00Z,1015 NW FERNWOOD PL,CORVALLIS,OR,97330-2912,0.21,1,Dwelling,AV,2752,3,2,0,5,"1015 NW FERNWOOD PL, CORVALLIS, OR"
-123.2689,44.58517,210000,1040,1960,2015-05-29T00:00:00Z,1715 NW GARRYANNA ST,CORVALLIS,OR,97330-2003,0.21,1,Dwelling,AV,1560,3,1,0,5,"1715 NW GARRYANNA ST, CORVALLIS, OR"
-123.3022,44.54481,348500,1766,2004,2015-05-29T00:00:00Z,4626 SW 47TH PL,CORVALLIS,OR,97333,0.2,1,Dwelling,AV,2206,3,2,0,5,"4626 SW 47TH PL, CORVALLIS, OR"
-123.2578,44.52957,258000,1614,2005,2015-05-29T00:00:00Z,820 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,1988,3,2,1,5,"820 SE BAYSHORE CIR, CORVALLIS, OR"
-123.262,44.56457,173000,0,NA,2015-05-29T00:00:00Z,6298 SW GRAND OAKS DR GARAGE # G20,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,5,"6298 SW GRAND OAKS DR GARAGE # G20, CORVALLIS, OR"
-123.2573,44.52757,497000,3400,2005,2015-05-29T00:00:00Z,3551 SE SHORELINE DR,CORVALLIS,OR,97333,0.19,1,Dwelling,AV,4044,5,3,0,5,"3551 SE SHORELINE DR, CORVALLIS, OR"
-123.29,44.60154,562000,2907,1995,2015-05-29T00:00:00Z,4404 NW SNOWBRUSH DR,CORVALLIS,OR,97330,0.31,1,Dwelling,AV,4024,4,2,1,5,"4404 NW SNOWBRUSH DR, CORVALLIS, OR"
-123.2911,44.54593,410000,1902,1956,2015-05-29T00:00:00Z,3602 SW WILLAMETTE AVE,CORVALLIS,OR,97333,0.19,1,Dwelling,G,2386,3,2,0,5,"3602 SW WILLAMETTE AVE, CORVALLIS, OR"
-123.2884,44.587,311000,1937,1976,2015-05-29T00:00:00Z,2060 NW DOGWOOD DR,CORVALLIS,OR,97330-1102,0.19,1,Dwelling,G,2487,3,2,1,5,"2060 NW DOGWOOD DR, CORVALLIS, OR"
-123.2645,44.54939,177000,1454,1978,2015-05-29T00:00:00Z,142 SE ATWOOD AVE,CORVALLIS,OR,97333,0.08,1,Dwelling,AV,1734,3,1,1,5,"142 SE ATWOOD AVE, CORVALLIS, OR"
-123.2605,44.53598,286500,1972,1997,2015-05-29T00:00:00Z,2938 SE SUMMERFIELD DR,CORVALLIS,OR,97333,0.29,1,Dwelling,AV,2500,3,2,1,5,"2938 SE SUMMERFIELD DR, CORVALLIS, OR"
-123.2912,44.54699,387500,3433,1962,2015-05-29T00:00:00Z,1875 SW WHITESIDE DR,CORVALLIS,OR,97333,0.25,1,Dwelling,G,4049,3,2,0,5,"1875 SW WHITESIDE DR, CORVALLIS, OR"
-123.269,44.5876,224800,1080,1960,2015-05-28T00:00:00Z,1907 NW GARRYANNA ST,CORVALLIS,OR,97330,0.18,1,Dwelling,G,1500,3,1,1,5,"1907 NW GARRYANNA ST, CORVALLIS, OR"
-123.2572,44.52985,255000,1560,2005,2015-05-28T00:00:00Z,831 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,1980,3,2,1,5,"831 SE BAYSHORE CIR, CORVALLIS, OR"
-123.2569,44.52771,425000,2639,2005,2015-05-28T00:00:00Z,3545 SE SHORELINE DR,CORVALLIS,OR,97333,0.2,1,Dwelling,AV,3245,3,2,1,5,"3545 SE SHORELINE DR, CORVALLIS, OR"
-123.2645,44.54216,315000,2439,1947,2015-05-27T00:00:00Z,220 SE RICHLAND AVE,CORVALLIS,OR,97333,0.32,1,Dwelling,G,3159,3,2,0,5,"220 SE RICHLAND AVE, CORVALLIS, OR"
-123.2911,44.58659,366000,1910,1974,2015-05-27T00:00:00Z,1884 NW LANTANA DR,CORVALLIS,OR,97330-1060,0.23,1,Dwelling,G,2522,3,2,0,5,"1884 NW LANTANA DR, CORVALLIS, OR"
-123.3008,44.59502,375000,2535,1976,2015-05-22T00:00:00Z,4438 NW QUEENS AVE,CORVALLIS,OR,97330-3231,0.36,1,Dwelling,G,2911,4,2,1,5,"4438 NW QUEENS AVE, CORVALLIS, OR"
-123.2687,44.5484,140000,976,1947,2015-05-22T00:00:00Z,1730 SW EDGEING DR,CORVALLIS,OR,97333,0.18,1,Dwelling,AV,1944,2,1,0,5,"1730 SW EDGEING DR, CORVALLIS, OR"
-123.2957,44.57818,377000,2212,1981,2015-05-22T00:00:00Z,4090 NW DALE DR,CORVALLIS,OR,97330-2902,0.22,1,Dwelling,AV,2532,2,2,1,5,"4090 NW DALE DR, CORVALLIS, OR"
-123.2577,44.53021,369000,2499,2005,2015-05-22T00:00:00Z,1102 SE RIVERGREEN AVE,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2919,3,3,0,5,"1102 SE RIVERGREEN AVE, CORVALLIS, OR"
-123.269,44.55953,254000,1309,1897,2015-05-22T00:00:00Z,837 SW 8TH ST,CORVALLIS,OR,97333,0.11,1,Dwelling,G,1309,2,2,0,5,"837 SW 8TH ST, CORVALLIS, OR"
-123.2666,44.57872,220000,768,1951,2015-05-22T00:00:00Z,1315 NW 13TH ST,CORVALLIS,OR,97330,0.17,1,Dwelling,AV,1152,2,1,0,5,"1315 NW 13TH ST, CORVALLIS, OR"
-123.2569,44.54809,231909,1810,1978,2015-05-22T00:00:00Z,1892 SE CRYSTAL CIR,CORVALLIS,OR,97333,0.2,1,Dwelling,AV,2338,3,2,0,5,"1892 SE CRYSTAL CIR, CORVALLIS, OR"
-123.2943,44.5382,392600,2640,1987,2015-05-21T00:00:00Z,2895 SW DE ARMOND DR,CORVALLIS,OR,97333,0.37,1,Dwelling,AV,3144,3,2,1,5,"2895 SW DE ARMOND DR, CORVALLIS, OR"
-123.3094,44.5949,385000,2182,2004,2015-05-21T00:00:00Z,4903 NW ZINNIA PL,CORVALLIS,OR,97330,0.09,1,Dwelling,AV,2594,4,2,1,5,"4903 NW ZINNIA PL, CORVALLIS, OR"
-123.2675,44.54485,118000,1248,1983,2015-05-21T00:00:00Z,2203 SW BUTTERFIELD DR,CORVALLIS,OR,97333,0.13,1,Mobile Home,AV,1584,0,2,0,5,"2203 SW BUTTERFIELD DR, CORVALLIS, OR"
-123.2664,44.54594,8000,728,1982,2015-05-21T00:00:00Z,2010 SW 3RD ST SPACE 10,CORVALLIS,OR,97333-1742,NA,1,Mobile Home,AV,728,0,1,0,5,"2010 SW 3RD ST SPACE 10, CORVALLIS, OR"
-123.3069,44.59013,354000,2038,1991,2015-05-20T00:00:00Z,2286 NW KLEINSCHMIDT PL,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,2478,3,2,0,5,"2286 NW KLEINSCHMIDT PL, CORVALLIS, OR"
-123.2702,44.57654,270000,1870,1948,2015-05-20T00:00:00Z,1120 NW 16TH ST,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,1870,3,1,1,5,"1120 NW 16TH ST, CORVALLIS, OR"
-123.2634,44.59757,180000,1093,1981,2015-05-20T00:00:00Z,1013 NW CHARLEMAGNE PL,CORVALLIS,OR,97330-3642,0.04,1,Dwelling,G,1392,2,1,1,5,"1013 NW CHARLEMAGNE PL, CORVALLIS, OR"
-123.2683,44.5734,177500,1165,1904,2015-05-20T00:00:00Z,734 NW 13TH ST,CORVALLIS,OR,97330,0.11,1,Dwelling,AV,1165,3,1,0,5,"734 NW 13TH ST, CORVALLIS, OR"
-123.276,44.57065,220000,935,1923,2015-05-19T00:00:00Z,325 NW 21ST ST UNIT 101,CORVALLIS,OR,97330,0.16,1,Commercial,AV,7773,2,1,0,5,"325 NW 21ST ST UNIT 101, CORVALLIS, OR"
-123.2638,44.59349,220000,1239,1970,2015-05-18T00:00:00Z,1110 NW WALNUT BLVD,CORVALLIS,OR,97330-3604,0.22,1,Dwelling,AV,1701,3,1,1,5,"1110 NW WALNUT BLVD, CORVALLIS, OR"
-123.2901,44.57424,498500,2766,1946,2015-05-15T00:00:00Z,630 NW 35TH ST,CORVALLIS,OR,97330-4915,0.17,1,Dwelling,G,4728,4,3,0,5,"630 NW 35TH ST, CORVALLIS, OR"
-123.2743,44.58143,269950,1723,1995,2015-05-15T00:00:00Z,1496 NW 20TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,AV,2163,3,2,1,5,"1496 NW 20TH ST, CORVALLIS, OR"
-123.2611,44.53433,212000,1104,1980,2015-05-15T00:00:00Z,3235 SE HATHAWAY DR,CORVALLIS,OR,97333,0.16,1,Dwelling,G,1416,3,2,0,5,"3235 SE HATHAWAY DR, CORVALLIS, OR"
-123.2895,44.59376,270000,1286,1971,2015-05-15T00:00:00Z,3445 NW WALNUT BLVD,CORVALLIS,OR,97330-3532,0.13,1,Dwelling,G,1842,3,2,0,5,"3445 NW WALNUT BLVD, CORVALLIS, OR"
-123.2809,44.59235,326000,1710,1996,2015-05-15T00:00:00Z,2632 NW LEGACY PL,CORVALLIS,OR,97330,0.18,1,Dwelling,G,2172,3,2,0,5,"2632 NW LEGACY PL, CORVALLIS, OR"
-123.2674,44.59134,270000,1440,1964,2015-05-15T00:00:00Z,2320 NW 13TH ST,CORVALLIS,OR,97330-1432,0.2,1,Dwelling,AV,1924,3,2,0,5,"2320 NW 13TH ST, CORVALLIS, OR"
-123.2933,44.59416,315100,1604,1972,2015-05-15T00:00:00Z,3828 NW CAMAS PL,CORVALLIS,OR,97330-3417,0.18,1,Dwelling,G,2023,3,2,0,5,"3828 NW CAMAS PL, CORVALLIS, OR"
-123.3136,44.56931,19500,385,2013,2015-05-15T00:00:00Z,200 NW 53RD ST SPACE 62,CORVALLIS,OR,97330,NA,1,Mobile Home,AV,385,0,1,0,5,"200 NW 53RD ST SPACE 62, CORVALLIS, OR"
-123.2463,44.59462,1500,1125,1994,2015-05-15T00:00:00Z,2601 NE JACK LONDON ST SPACE 28,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1449,0,2,0,5,"2601 NE JACK LONDON ST SPACE 28, CORVALLIS, OR"
-123.2586,44.5296,260000,1832,2005,2015-05-14T00:00:00Z,800 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2232,3,2,1,5,"800 SE BAYSHORE CIR, CORVALLIS, OR"
-123.2604,44.59267,241000,1292,1976,2015-05-13T00:00:00Z,983 NW IRONWOOD AVE,CORVALLIS,OR,97330-1524,0.18,1,Dwelling,AV,1796,3,2,0,5,"983 NW IRONWOOD AVE, CORVALLIS, OR"
-123.2541,44.5902,1210300,0,1964,2015-05-13T00:00:00Z,2200 NW 9TH ST STE 110,CORVALLIS,OR,97330,0.45,0,Commercial,AV,5504,0,0,0,5,"2200 NW 9TH ST STE 110, CORVALLIS, OR"
-123.255,44.59048,1210300,0,1959,2015-05-13T00:00:00Z,907 NW SYCAMORE AVE STE 100,CORVALLIS,OR,97330,0.26,0,Commercial,F,6100,0,0,0,5,"907 NW SYCAMORE AVE STE 100, CORVALLIS, OR"
-123.2829,44.55815,205000,1152,1939,2015-05-13T00:00:00Z,825 SW GROVE ST,CORVALLIS,OR,97333,0.35,1,Dwelling,G,1558,3,2,1,5,"825 SW GROVE ST, CORVALLIS, OR"
-123.2668,44.54194,203820,0,NA,2015-05-13T00:00:00Z,2460 SW 3RD ST,CORVALLIS,OR,97333,0.48,0,"NA",0,0,0,0,0,5,"2460 SW 3RD ST, CORVALLIS, OR"
-123.2848,44.57522,289200,1840,1951,2015-05-12T00:00:00Z,732 NW 30TH ST,CORVALLIS,OR,97330-5147,0.17,1,Dwelling,AV,2200,4,1,1,5,"732 NW 30TH ST, CORVALLIS, OR"
-123.2887,44.57976,342500,1965,1965,2015-05-12T00:00:00Z,1330 NW ALTA VISTA DR,CORVALLIS,OR,97330-2353,0.19,1,Dwelling,AV,2665,3,2,0,5,"1330 NW ALTA VISTA DR, CORVALLIS, OR"
-123.255,44.59378,145000,1316,1947,2015-05-12T00:00:00Z,580 NW WALNUT BLVD,CORVALLIS,OR,97330-3849,0.31,1,Dwelling,F,1748,2,1,0,5,"580 NW WALNUT BLVD, CORVALLIS, OR"
-123.2865,44.57478,236500,1081,1948,2015-05-11T00:00:00Z,3159 NW TAYLOR AVE,CORVALLIS,OR,97330,0.12,1,Dwelling,AV,1081,3,1,0,5,"3159 NW TAYLOR AVE, CORVALLIS, OR"
-123.2862,44.542,165000,0,NA,2015-05-08T00:00:00Z,3176 SW HAWKEYE AVE,CORVALLIS,OR,97333,0.48,0,"NA",0,0,0,0,0,5,"3176 SW HAWKEYE AVE, CORVALLIS, OR"
-123.262,44.53693,10,1120,1977,2015-05-08T00:00:00Z,543 SE GOODNIGHT AVE,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,1380,3,1,0,5,"543 SE GOODNIGHT AVE, CORVALLIS, OR"
-123.2782,44.57728,261000,1334,1910,2015-05-08T00:00:00Z,2325 NW LINCOLN AVE,CORVALLIS,OR,97330,0.17,1,Dwelling,G,1334,3,1,0,5,"2325 NW LINCOLN AVE, CORVALLIS, OR"
-123.3062,44.54638,195000,1330,1995,2015-05-08T00:00:00Z,4891 SW ASTER ST,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,1805,3,2,0,5,"4891 SW ASTER ST, CORVALLIS, OR"
-123.2645,44.54647,174000,992,1942,2015-05-08T00:00:00Z,220 SE CRAIG AVE,CORVALLIS,OR,97333,0.17,1,Dwelling,AV,1332,3,1,0,5,"220 SE CRAIG AVE, CORVALLIS, OR"
-123.2559,44.52845,485000,2883,2005,2015-05-08T00:00:00Z,3525 SE SHORELINE DR,CORVALLIS,OR,97333,0.17,1,Dwelling,AV,3497,4,2,1,5,"3525 SE SHORELINE DR, CORVALLIS, OR"
-123.2792,44.57659,188230,704,1960,2015-05-08T00:00:00Z,920 NW 25TH ST,CORVALLIS,OR,97330,0.09,1,Dwelling,AV,848,2,1,0,5,"920 NW 25TH ST, CORVALLIS, OR"
-123.2863,44.57983,347500,2472,1930,2015-05-07T00:00:00Z,1250 NW HILLCREST DR,CORVALLIS,OR,97330,0.27,1,Dwelling,AV,3228,4,2,0,5,"1250 NW HILLCREST DR, CORVALLIS, OR"
-123.2604,44.59121,246000,1216,1972,2015-05-07T00:00:00Z,979 NW SEQUOIA AVE,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,1720,3,2,0,5,"979 NW SEQUOIA AVE, CORVALLIS, OR"
-123.2206,44.59962,260000,1860,1954,2015-05-07T00:00:00Z,2675 NE PILKINGTON AVE,CORVALLIS,OR,97330,0.53,1,Dwelling,G,2908,2,2,0,5,"2675 NE PILKINGTON AVE, CORVALLIS, OR"
-123.2824,44.5573,232555,1213,2005,2015-05-06T00:00:00Z,2835 SW WESTERN BLVD UNIT 103,CORVALLIS,OR,97333,0.04,1,Dwelling,AV,1822,2,2,1,5,"2835 SW WESTERN BLVD UNIT 103, CORVALLIS, OR"
-123.2588,44.5927,237500,1292,1977,2015-05-06T00:00:00Z,961 NW IRONWOOD AVE,CORVALLIS,OR,97330-1524,0.18,1,Dwelling,AV,1796,3,2,0,5,"961 NW IRONWOOD AVE, CORVALLIS, OR"
-123.2983,44.59236,389900,2096,2012,2015-05-06T00:00:00Z,2452 NW HUMMINGBIRD DR,CORVALLIS,OR,97330,0.1,1,Dwelling,AV,2496,4,2,1,5,"2452 NW HUMMINGBIRD DR, CORVALLIS, OR"
-123.2683,44.56925,250000,944,1927,2015-05-06T00:00:00Z,336 NW 11TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,AV,1812,3,1,0,5,"336 NW 11TH ST, CORVALLIS, OR"
-123.3082,44.55204,178000,1288,1949,2015-05-06T00:00:00Z,5005 TO 5015 SW PHILOMATH BLVD,CORVALLIS,OR,97333,0.27,1,Dwelling,AV,1848,4,2,0,5,"5005 TO 5015 SW PHILOMATH BLVD, CORVALLIS, OR"
-123.2746,44.57085,350000,816,1900,2015-05-06T00:00:00Z,337 NW 18TH ST,CORVALLIS,OR,97330,0.06,1,Commercial,AV,3853,2,1,0,5,"337 NW 18TH ST, CORVALLIS, OR"
-123.2614,44.59325,10,1292,1978,2015-05-05T00:00:00Z,980 NW OAK AVE,CORVALLIS,OR,97330-1521,0.15,1,Dwelling,AV,1796,3,2,0,5,"980 NW OAK AVE, CORVALLIS, OR"
-123.2996,44.59371,120000,964,1981,2015-05-04T00:00:00Z,2500 NW PRINCESS ST UNIT 203,CORVALLIS,OR,97330,0,1,Dwelling,AV,1144,2,1,0,5,"2500 NW PRINCESS ST UNIT 203, CORVALLIS, OR"
-123.2896,44.57572,295000,1476,1950,2015-05-04T00:00:00Z,803 NW 35TH ST,CORVALLIS,OR,97330-4918,0.14,1,Dwelling,G,1476,4,2,0,5,"803 NW 35TH ST, CORVALLIS, OR"
-123.2632,44.53606,8800,996,1981,2015-05-04T00:00:00Z,300 SE GOODNIGHT AVE SPACE 26,CORVALLIS,OR,97333,0,1,Mobile Home,AV,996,0,1,1,5,"300 SE GOODNIGHT AVE SPACE 26, CORVALLIS, OR"
-123.2861,44.58816,280054,1746,1965,2015-05-01T00:00:00Z,3110 NW FIRWOOD DR,CORVALLIS,OR,97330-1114,0.21,1,Dwelling,AV,2221,3,2,0,5,"3110 NW FIRWOOD DR, CORVALLIS, OR"
-123.26,44.5528,240000,3200,1949,2015-05-01T00:00:00Z,685 SE VERA AVE,CORVALLIS,OR,97333,0.21,1,Dwelling,F,4108,4,2,0,5,"685 SE VERA AVE, CORVALLIS, OR"
-123.3137,44.57115,210000,1498,1944,2015-05-01T00:00:00Z,5525 NW OAK CREEK DR,CORVALLIS,OR,97330,0.32,1,Dwelling,AV,2398,3,1,0,5,"5525 NW OAK CREEK DR, CORVALLIS, OR"
-123.2881,44.57588,330000,1379,1949,2015-05-01T00:00:00Z,814 NW 33RD ST,CORVALLIS,OR,97330-5044,0.16,1,Dwelling,G,1867,4,2,0,5,"814 NW 33RD ST, CORVALLIS, OR"
-123.3042,44.55494,465000,0,NA,2015-05-01T00:00:00Z,1145 SW 47TH ST,CORVALLIS,OR,97333,3.77,0,"NA",0,0,0,0,0,5,"1145 SW 47TH ST, CORVALLIS, OR"
-123.3044,44.55357,535000,0,NA,2015-05-01T00:00:00Z,4625 SW PHILOMATH BLVD,CORVALLIS,OR,97333,0.52,0,"NA",0,0,0,0,0,5,"4625 SW PHILOMATH BLVD, CORVALLIS, OR"
-123.3048,44.55457,535000,0,NA,2015-05-01T00:00:00Z,1225 TO 1255 SW 47TH ST,CORVALLIS,OR,97333,0.94,0,"NA",0,0,0,0,0,5,"1225 TO 1255 SW 47TH ST, CORVALLIS, OR"
-123.3037,44.55403,295000,0,NA,2015-05-01T00:00:00Z,4545 SW PHILOMATH BLVD,CORVALLIS,OR,97333,0.72,0,"NA",0,0,0,0,0,5,"4545 SW PHILOMATH BLVD, CORVALLIS, OR"
-123.2959,44.54154,285000,1586,1978,2015-05-01T00:00:00Z,4009 SW FAIRHAVEN CT,CORVALLIS,OR,97333,0.04,1,Dwelling,AV,2261,2,2,0,5,"4009 SW FAIRHAVEN CT, CORVALLIS, OR"
-123.2858,44.54823,243500,1804,1974,2015-05-01T00:00:00Z,3284 SW KNOLLBROOK AVE,CORVALLIS,OR,97333,0.26,1,Dwelling,G,2077,4,2,0,5,"3284 SW KNOLLBROOK AVE, CORVALLIS, OR"
-123.2834,44.5869,270000,1700,1968,2015-04-30T00:00:00Z,1906 NW 29TH PL,CORVALLIS,OR,97330-3948,0.2,1,Dwelling,AV,2220,3,2,0,4,"1906 NW 29TH PL, CORVALLIS, OR"
-123.2724,44.57395,265000,1289,1910,2015-04-30T00:00:00Z,704 NW 17TH ST,CORVALLIS,OR,97330-5725,0.11,1,Dwelling,G,1774,2,2,0,4,"704 NW 17TH ST, CORVALLIS, OR"
-123.2873,44.60202,270000,0,NA,2015-04-30T00:00:00Z,3515 NW GOLDFINCH PL,CORVALLIS,OR,97330,0.56,0,"NA",0,0,0,0,0,4,"3515 NW GOLDFINCH PL, CORVALLIS, OR"
-123.2754,44.57546,779000,0,1981,2015-04-30T00:00:00Z,2050 TO 2068 NW FILLMORE AVE,CORVALLIS,OR,97330,0.21,0,Commercial,0,6064,0,0,0,4,"2050 TO 2068 NW FILLMORE AVE, CORVALLIS, OR"
-123.2826,44.55739,216900,1239,2005,2015-04-30T00:00:00Z,2837 SW WESTERN BLVD UNIT 102,CORVALLIS,OR,97333,0.04,1,Dwelling,AV,1848,2,2,1,4,"2837 SW WESTERN BLVD UNIT 102, CORVALLIS, OR"
-123.2694,44.55866,230500,966,1925,2015-04-30T00:00:00Z,927 SW 10TH ST,CORVALLIS,OR,97333,0.12,1,Dwelling,G,1630,2,1,0,4,"927 SW 10TH ST, CORVALLIS, OR"
-123.2573,44.52858,259500,1411,2004,2015-04-30T00:00:00Z,866 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,1829,3,2,1,4,"866 SE BAYSHORE CIR, CORVALLIS, OR"
-123.282,44.58671,251500,1878,1970,2015-04-30T00:00:00Z,2765 NW CIRCLE BLVD,CORVALLIS,OR,97330-3943,0.22,1,Dwelling,AV,2362,4,3,0,4,"2765 NW CIRCLE BLVD, CORVALLIS, OR"
-123.2995,44.59186,299000,1549,2002,2015-04-30T00:00:00Z,2386 NW HUMMINGBIRD DR,CORVALLIS,OR,97330,0.11,1,Dwelling,AV,1813,3,2,1,4,"2386 NW HUMMINGBIRD DR, CORVALLIS, OR"
-123.2797,44.58072,230000,1380,1957,2015-04-30T00:00:00Z,2515 NW MULKEY AVE,CORVALLIS,OR,97330-2432,0.26,1,Dwelling,G,1656,3,1,1,4,"2515 NW MULKEY AVE, CORVALLIS, OR"
-123.2534,44.59964,460000,3124,2014,2015-04-30T00:00:00Z,523 NW MIRADOR PL,CORVALLIS,OR,97330,0.36,1,Dwelling,AV,4090,6,4,0,4,"523 NW MIRADOR PL, CORVALLIS, OR"
-123.2664,44.54594,5500,924,1995,2015-04-30T00:00:00Z,2010 SW 3RD ST SPACE 23,CORVALLIS,OR,97333,0,1,Mobile Home,AV,924,0,2,0,4,"2010 SW 3RD ST SPACE 23, CORVALLIS, OR"
-123.2808,44.58942,242500,1058,1969,2015-04-29T00:00:00Z,2170 NW 25TH PL,CORVALLIS,OR,97330-1218,0.31,1,Dwelling,AV,1562,3,1,0,4,"2170 NW 25TH PL, CORVALLIS, OR"
-123.2558,44.5339,225000,1261,2002,2015-04-29T00:00:00Z,3158 SE STERNWHEELER DR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,1611,3,2,0,4,"3158 SE STERNWHEELER DR, CORVALLIS, OR"
-123.2567,44.59976,90000,2003,2015,2015-04-29T00:00:00Z,682 NW AZTEC AVE,CORVALLIS,OR,97330,0.19,1,Dwelling,AV,2960,2,2,0,4,"682 NW AZTEC AVE, CORVALLIS, OR"
-123.2695,44.59639,450000,3048,1989,2015-04-29T00:00:00Z,2775 NW GARRYANNA DR,CORVALLIS,OR,97330,0.36,1,Dwelling,AV,3918,6,4,1,4,"2775 NW GARRYANNA DR, CORVALLIS, OR"
-123.262,44.56457,173000,0,NA,2015-04-28T00:00:00Z,6298 SW GRAND OAKS DR GARAGE # G10,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,4,"6298 SW GRAND OAKS DR GARAGE # G10, CORVALLIS, OR"
-123.2546,44.53523,236000,1381,2002,2015-04-28T00:00:00Z,1278 SE SEAPORT CIR,CORVALLIS,OR,97333,0.17,1,Dwelling,AV,1865,3,2,1,4,"1278 SE SEAPORT CIR, CORVALLIS, OR"
